id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,following,follow_request_sent,notifications,advertiser_account_type,advertiser_account_service_levels,business_profile_state,translator_type,withheld_in_countries,require_some_consent,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,status.supplemental_language,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.possibly_sensitive_editable,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.lang,status.retweeted_status.supplemental_language,status.entities.media,status.extended_entities.media,status.retweeted_status.possibly_sensitive,status.retweeted_status.possibly_sensitive_editable,status.retweeted_status.self_thread.id,status.retweeted_status.self_thread.id_str,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.self_thread.id,status.self_thread.id_str,entities.url.urls,Bot
1.5725626819654533e+18,1.5725626819654533e+18,Яна Дмитриева,naDmitrieva_,,,,,False,0.0,0.0,0.0,9.0,0.0,Wed Sep 21 12:25:42 +0000 2022,22.0,,,False,False,277.0,30.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573301850522238976/alatv8ox_normal.jpg,https://pbs.twimg.com/profile_images/1573301850522238976/alatv8ox_normal.jpg,https://pbs.twimg.com/profile_banners/1572562681965453312/1663939372,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sat Oct 29 16:12:29 +0000 2022,1.5863905248181207e+18,1.5863905248181207e+18,@kpru Мы будем и дальше выполнять поставленные задачи,False,[],[],"[{'screen_name': 'kpru', 'name': '@kpru', 'id': 40807205, 'id_str': '40807205', 'indices': [0, 5]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5862666219616993e+18,1.5862666219616993e+18,40807205.0,40807205.0,kpru,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5738668023246766e+18,1.5738668023246766e+18,Тики така,tickitcakcs,,,,,False,0.0,0.0,0.0,0.0,0.0,Sun Sep 25 02:47:47 +0000 2022,0.0,,,False,False,50.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575013712250998785/fMlGq_Sm_normal.jpg,https://pbs.twimg.com/profile_images/1575013712250998785/fMlGq_Sm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Wed Sep 28 07:52:54 +0000 2022,1.5750307769322332e+18,1.5750307769322332e+18,@tass_agency ну да было бы не лишним ему посетить Москву так сказать столицу своей новой страны ),False,[],[],"[{'screen_name': 'tass_agency', 'name': 'ТАСС', 'id': 285532415, 'id_str': '285532415', 'indices': [0, 12]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5747685992182252e+18,1.5747685992182252e+18,285532415.0,285532415.0,tass_agency,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5826902402711962e+18,1.5826902402711962e+18,хочу арбуз,ArbuzHocu,,,,,False,7.0,0.0,7.0,8.0,0.0,Wed Oct 19 11:09:08 +0000 2022,8.0,,,False,False,119.0,8.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583015403281911809/PT1T18Wt_normal.jpg,https://pbs.twimg.com/profile_images/1583015403281911809/PT1T18Wt_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Fri Oct 28 14:00:53 +0000 2022,1.585995019105833e+18,1.585995019105833e+18,@HavaSofiia @VashchenkoMari @ValeraYevtukh @solovai @Antifake_Russia В Крыму прошел референдум о присоединении к Ро… https://t.co/qWFsBBGc4M,True,[],[],"[{'screen_name': 'HavaSofiia', 'name': 'Sofiia Hava', 'id': 1176816485676851200, 'id_str': '1176816485676851200', 'indices': [0, 11]}, {'screen_name': 'VashchenkoMari', 'name': 'Marina Vashchenko', 'id': 1494933337835773953, 'id_str': '1494933337835773953', 'indices': [12, 27]}, {'screen_name': 'ValeraYevtukh', 'name': '❌Валерий Евтух❌🇺🇦', 'id': 849658414267600897, 'id_str': '849658414267600897', 'indices': [28, 42]}, {'screen_name': 'solovai', 'name': 'Arkadia 🇺🇦 💙💛', 'id': 443030963, 'id_str': '443030963', 'indices': [43, 51]}, {'screen_name': 'Antifake_Russia', 'name': 'Antifake', 'id': 979314781432745985, 'id_str': '979314781432745985', 'indices': [52, 68]}]","[{'url': 'https://t.co/qWFsBBGc4M', 'expanded_url': 'https://twitter.com/i/web/status/1585995019105832961', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5859945771183063e+18,1.5859945771183063e+18,1.1768164856768512e+18,1.1768164856768512e+18,HavaSofiia,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5822141706693755e+18,1.5822141706693755e+18,No Justice,NoJusticefory,,,"Нельзя заставить людей любить тебя. Нужно просто подождать, пока им надоест тебя ненавидеть. #взаимный #взаимныйфолловинг #взаимнаяподписка",,False,17.0,0.0,17.0,25.0,0.0,Tue Oct 18 03:37:13 +0000 2022,38.0,,,False,False,129.0,8.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584815566937886722/8ktobxhn_normal.jpg,https://pbs.twimg.com/profile_images/1584815566937886722/8ktobxhn_normal.jpg,https://pbs.twimg.com/profile_banners/1582214170669375490/1666684454,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Thu Oct 27 11:03:44 +0000 2022,1.5855880517656123e+18,1.5855880517656123e+18,"@dw_russian немедленно))) а как Украина будет отчитываться за эту ""помощь""?",False,[],[],"[{'screen_name': 'dw_russian', 'name': 'DW на русском', 'id': 6135562, 'id_str': '6135562', 'indices': [0, 11]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.585512308998013e+18,1.585512308998013e+18,6135562.0,6135562.0,dw_russian,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5728868677873582e+18,1.5728868677873582e+18,Алёна Степанова,AlnaStepanova_,,,,,False,0.0,0.0,0.0,13.0,0.0,Thu Sep 22 09:53:58 +0000 2022,2.0,,,False,False,145.0,7.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573910493047263233/Aw_tDzqa_normal.jpg,https://pbs.twimg.com/profile_images/1573910493047263233/Aw_tDzqa_normal.jpg,https://pbs.twimg.com/profile_banners/1572886867787358208/1664084483,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sat Oct 29 07:49:54 +0000 2022,1.586264045870424e+18,1.586264045870424e+18,"@izvestia_ru На Западе решили избавиться от всех памятников, решили стереть людям память.. Видимо повторения хотят",False,[],[],"[{'screen_name': 'izvestia_ru', 'name': 'Известия', 'id': 213297787, 'id_str': '213297787', 'indices': [0, 12]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.586263877318316e+18,1.586263877318316e+18,213297787.0,213297787.0,izvestia_ru,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5746076129765007e+18,1.5746076129765007e+18,Underground,Undergspd,,,just for fun  #взаимный #взаимныйфолловинг #взаимнаяподписка,,False,0.0,0.0,0.0,10.0,0.0,Tue Sep 27 03:51:29 +0000 2022,7.0,,,False,False,26.0,3.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1574686985549221891/lO0_O2Dg_normal.jpg,https://pbs.twimg.com/profile_images/1574686985549221891/lO0_O2Dg_normal.jpg,https://pbs.twimg.com/profile_banners/1574607612976500753/1664269617,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Tue Sep 27 11:17:08 +0000 2022,1.574719783999664e+18,1.574719783999664e+18,без седла передадут https://t.co/p6ukWrKYB8,False,[],[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,ru,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'id': 1574719767616823297, 'id_str': '1574719767616823297', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/FdqHSRGWIAEGgui.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FdqHSRGWIAEGgui.jpg', 'url': 'https://t.co/p6ukWrKYB8', 'display_url': 'pic.twitter.com/p6ukWrKYB8', 'expanded_url': 'https://twitter.com/Undergspd/status/1574719783999664129/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 621, 'focus_rects': [{'x': 0, 'y': 16, 'h': 605, 'w': 1080}, {'x': 311, 'y': 0, 'h': 621, 'w': 621}, {'x': 349, 'y': 0, 'h': 621, 'w': 545}, {'x': 466, 'y': 0, 'h': 621, 'w': 311}, {'x': 0, 'y': 0, 'h': 621, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 621, 'resize': 'fit'}, 'small': {'w': 680, 'h': 391, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 621, 'resize': 'fit'}}}]","[{'id': 1574719767616823297, 'id_str': '1574719767616823297', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/FdqHSRGWIAEGgui.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FdqHSRGWIAEGgui.jpg', 'url': 'https://t.co/p6ukWrKYB8', 'display_url': 'pic.twitter.com/p6ukWrKYB8', 'expanded_url': 'https://twitter.com/Undergspd/status/1574719783999664129/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 621, 'focus_rects': [{'x': 0, 'y': 16, 'h': 605, 'w': 1080}, {'x': 311, 'y': 0, 'h': 621, 'w': 621}, {'x': 349, 'y': 0, 'h': 621, 'w': 545}, {'x': 466, 'y': 0, 'h': 621, 'w': 311}, {'x': 0, 'y': 0, 'h': 621, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 621, 'resize': 'fit'}, 'small': {'w': 680, 'h': 391, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 621, 'resize': 'fit'}}, 'media_key': '3_1574719767616823297'}]",,,,,,,,,,1
1.5823231131397734e+18,1.5823231131397734e+18,Дарина Дудкина,DudkinaDarina,,,,,False,0.0,0.0,0.0,7.0,0.0,Tue Oct 18 10:50:10 +0000 2022,0.0,,,False,False,23.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583460223842410497/Wg0x7EYS_normal.jpg,https://pbs.twimg.com/profile_images/1583460223842410497/Wg0x7EYS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Tue Oct 25 14:54:16 +0000 2022,1.5849212895962153e+18,1.5849212895962153e+18,"@GazetaRu Вышвырнул её как драную кошку с поста, теперь может этот будет нормально себя вести",False,[],[],"[{'screen_name': 'GazetaRu', 'name': 'Газета.Ru', 'id': 32421706, 'id_str': '32421706', 'indices': [0, 9]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5848483373831823e+18,1.5848483373831823e+18,32421706.0,32421706.0,GazetaRu,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.572063887624659e+18,1.572063887624659e+18,Сорян,soryanychsry,,,Мир внутри тебя,,False,0.0,0.0,0.0,21.0,0.0,Tue Sep 20 03:23:36 +0000 2022,1.0,,,False,False,61.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573660779659796481/52xa01nt_normal.jpg,https://pbs.twimg.com/profile_images/1573660779659796481/52xa01nt_normal.jpg,https://pbs.twimg.com/profile_banners/1572063887624658946/1664024958,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sun Sep 25 06:03:42 +0000 2022,1.5739161302630482e+18,1.5739161302630482e+18,"@dw_russian Ахахах, уж не ему о границах Украины говорить, учитывая, что если бы не подарки русских правителей, бол… https://t.co/kJ9XPSgzFf",True,[],[],"[{'screen_name': 'dw_russian', 'name': 'DW на русском', 'id': 6135562, 'id_str': '6135562', 'indices': [0, 11]}]","[{'url': 'https://t.co/kJ9XPSgzFf', 'expanded_url': 'https://twitter.com/i/web/status/1573916130263048193', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5739048084986757e+18,1.5739048084986757e+18,6135562.0,6135562.0,dw_russian,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5829354475625882e+18,1.5829354475625882e+18,Stark,Starknovel,,,,,False,0.0,0.0,0.0,5.0,0.0,Thu Oct 20 03:23:18 +0000 2022,28.0,,,False,False,36.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583304028624228353/J66bh4zZ_normal.jpg,https://pbs.twimg.com/profile_images/1583304028624228353/J66bh4zZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sat Oct 29 12:24:46 +0000 2022,1.586333217409405e+18,1.586333217409405e+18,RT @ru_rbc: Готовившие военнослужащих украинского 73-го специального центра морских операций Вооруженных сил Украины (ВСУ) к теракту в Сева…,False,[],[],"[{'screen_name': 'ru_rbc', 'name': 'РБК', 'id': 269770723, 'id_str': '269770723', 'indices': [3, 10]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,8.0,0.0,False,False,ru,,,,,,Sat Oct 29 11:26:14 +0000 2022,1.5863184867998925e+18,1.5863184867998925e+18,Готовившие военнослужащих украинского 73-го специального центра морских операций Вооруженных сил Украины (ВСУ) к те… https://t.co/7Oxl5rgqNR,True,[],[],[],"[{'url': 'https://t.co/7Oxl5rgqNR', 'expanded_url': 'https://twitter.com/i/web/status/1586318486799892482', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://amplifr.com"" rel=""nofollow"">Amplifr</a>",,,,,,,,,,False,8.0,18.0,False,False,ru,,,,False,True,,,,,,,,1
1.5693090221083853e+18,1.5693090221083853e+18,Даниил Лебедев,DaniilLebo,,,,,False,0.0,0.0,0.0,10.0,0.0,Mon Sep 12 12:56:48 +0000 2022,15.0,,,False,False,138.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1569368142085758977/--PA3Ix4_normal.jpg,https://pbs.twimg.com/profile_images/1569368142085758977/--PA3Ix4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],True,,,,none,[],none,none,[],False,[],Fri Oct 14 11:50:29 +0000 2022,1.580888773235118e+18,1.580888773235118e+18,"Сколько раз мы предлагали провести переговоры, пока Запад либо сидел на месте, либо просто разогревал конфликт, Укр… https://t.co/m3qEEyUxMm",True,[],[],[],"[{'url': 'https://t.co/m3qEEyUxMm', 'expanded_url': 'https://twitter.com/i/web/status/1580888773235118080', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0.0,0.0,False,False,ru,,1.5805655088850534e+18,1.5805655088850534e+18,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.547187765120467e+18,1.547187765120467e+18,Тимофей Лукин,TimofejLukin,,,if you fllow me i will back your fllow💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,,False,47.0,0.0,47.0,81.0,1.0,Wed Jul 13 11:54:47 +0000 2022,3.0,,,False,False,150.0,4.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555360367420776448/lxiUgrNV_normal.jpg,https://pbs.twimg.com/profile_images/1555360367420776448/lxiUgrNV_normal.jpg,https://pbs.twimg.com/profile_banners/1547187765120466945/1659661784,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Wed Aug 10 02:32:58 +0000 2022,1.5571932590840463e+18,1.5571932590840463e+18,"@radogast2 @dw_russian Пусть лучше прекратят вставлять палки в колеса нашим торговым отношениям, а то так до конца… https://t.co/1Y3eCgKTSK",True,[],[],"[{'screen_name': 'radogast2', 'name': 'radаgast', 'id': 1117841816282382337, 'id_str': '1117841816282382337', 'indices': [0, 10]}, {'screen_name': 'dw_russian', 'name': 'DW на русском', 'id': 6135562, 'id_str': '6135562', 'indices': [11, 22]}]","[{'url': 'https://t.co/1Y3eCgKTSK', 'expanded_url': 'https://twitter.com/i/web/status/1557193259084046336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5568157323689697e+18,1.5568157323689697e+18,1.1178418162823823e+18,1.1178418162823823e+18,radogast2,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5782372120297472e+18,1.5782372120297472e+18,"Политик, лидер и борец",leader_i_borec,,,,,False,0.0,0.0,0.0,0.0,0.0,Fri Oct 07 04:14:12 +0000 2022,0.0,,,False,False,46.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579645247549751296/8PIY1uTp_normal.jpg,https://pbs.twimg.com/profile_images/1579645247549751296/8PIY1uTp_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Mon Oct 24 02:43:45 +0000 2022,1.5843750623582986e+18,1.5843750623582986e+18,"@hiliarovska @dw_russian Такие же как и главы киевского режима. Дума, что они бы поладили",False,[],[],"[{'screen_name': 'hiliarovska', 'name': 'Lena Hiliarovska', 'id': 1569208882001596419, 'id_str': '1569208882001596419', 'indices': [0, 12]}, {'screen_name': 'dw_russian', 'name': 'DW на русском', 'id': 6135562, 'id_str': '6135562', 'indices': [13, 24]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5842250154318356e+18,1.5842250154318356e+18,1.5692088820015964e+18,1.5692088820015964e+18,hiliarovska,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.579032623074132e+18,1.579032623074132e+18,Олег Архипов,olegarhipov_,,,,,False,0.0,0.0,0.0,2.0,0.0,Sun Oct 09 08:54:57 +0000 2022,0.0,,,False,False,345.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584010067094929410/luzAS6lu_normal.jpg,https://pbs.twimg.com/profile_images/1584010067094929410/luzAS6lu_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Fri Oct 28 10:19:21 +0000 2022,1.5859392684130345e+18,1.5859392684130345e+18,"@SEWEROKs @lentaruofficial Никаких черных пакетов не будет , если вам так хочется то можете для себя их закупить",False,[],[],"[{'screen_name': 'SEWEROKs', 'name': 'SEWEROKs', 'id': 769216234428727301, 'id_str': '769216234428727301', 'indices': [0, 9]}, {'screen_name': 'lentaruofficial', 'name': 'Лента.ру', 'id': 228661749, 'id_str': '228661749', 'indices': [10, 26]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5859223507883172e+18,1.5859223507883172e+18,7.692162344287273e+17,7.692162344287273e+17,SEWEROKs,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.532615964432343e+18,1.532615964432343e+18,Элеонора Громова,Be_idjnejnd,,,,,False,2.0,0.0,2.0,7.0,0.0,Fri Jun 03 06:52:00 +0000 2022,1.0,,,False,False,52.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1532616289205690368/a44Gxc0-_normal.jpg,https://pbs.twimg.com/profile_images/1532616289205690368/a44Gxc0-_normal.jpg,https://pbs.twimg.com/profile_banners/1532615964432343045/1654239260,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sun Jun 12 16:50:58 +0000 2022,1.536028294524584e+18,1.536028294524584e+18,@mediazzzona Ну и чего добился?) Доказал что-то кому-то? Показал только свою гнилую натуру,False,[],[],"[{'screen_name': 'mediazzzona', 'name': 'Медиазона', 'id': 2749018640, 'id_str': '2749018640', 'indices': [0, 12]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.535978956415021e+18,1.535978956415021e+18,2749018640.0,2749018640.0,mediazzzona,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.5848019004568248e+18,1.5848019004568248e+18,и че ты мне сделаешь,ce_mne,,,,,False,0.0,0.0,0.0,1.0,0.0,Tue Oct 25 07:00:14 +0000 2022,2.0,,,False,False,54.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584945444404305921/r-FJuIx7_normal.jpg,https://pbs.twimg.com/profile_images/1584945444404305921/r-FJuIx7_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Thu Oct 27 10:20:17 +0000 2022,1.5855771159106396e+18,1.5855771159106396e+18,"@rianru Пока США не отдернет своего питомца и не скажет нельзя, можно будет даже не рассчитывать на то, что Зеленский не использует ГБ",False,[],[],"[{'screen_name': 'rianru', 'name': 'РИА Новости', 'id': 34200559, 'id_str': '34200559', 'indices': [0, 7]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5855756837781258e+18,1.5855756837781258e+18,34200559.0,34200559.0,rianru,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.585520271380947e+18,1.585520271380947e+18,Rampage,Rampaginbeast,,,,,False,0.0,0.0,0.0,2.0,0.0,Thu Oct 27 06:34:28 +0000 2022,0.0,,,False,False,50.0,0.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585675175747637249/zDBAvMXT_normal.jpg,https://pbs.twimg.com/profile_images/1585675175747637249/zDBAvMXT_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Fri Oct 28 16:25:34 +0000 2022,1.586031428461994e+18,1.586031428461994e+18,"@Forest6685756 @tass_agency Так он еще не установлен в Украине, вот как поживете так делайте выводы",False,[],[],"[{'screen_name': 'Forest6685756', 'name': 'Forrest🇺🇦❤️💪✌️', 'id': 1160832502640066560, 'id_str': '1160832502640066560', 'indices': [0, 14]}, {'screen_name': 'tass_agency', 'name': 'ТАСС', 'id': 285532415, 'id_str': '285532415', 'indices': [15, 27]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5858920982762004e+18,1.5858920982762004e+18,1.1608325026400666e+18,1.1608325026400666e+18,Forest6685756,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.569034331070337e+18,1.569034331070337e+18,рак души,MsrBrouse3,,,"че пыришься, кидай деньги бумажные",,False,0.0,0.0,0.0,3.0,0.0,Sun Sep 11 18:45:32 +0000 2022,11.0,,,False,False,85.0,2.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585530883804725248/znFrDSjx_normal.jpg,https://pbs.twimg.com/profile_images/1585530883804725248/znFrDSjx_normal.jpg,https://pbs.twimg.com/profile_banners/1569034331070337024/1666854997,1DA1F2,C0DEED,DDEEF6,333333.0,True,True,True,False,[],[],False,,,,none,[],none,none,[],False,[],Sat Oct 29 07:35:23 +0000 2022,1.5862603920488407e+18,1.5862603920488407e+18,"@bbcrussian Так это же прекрасные новости, че вы преподносите как трагедию. Особенно, если бы Россия бросила их там… https://t.co/dTuv5DMFUV",True,[],[],"[{'screen_name': 'bbcrussian', 'name': 'bbcrussian', 'id': 18161336, 'id_str': '18161336', 'indices': [0, 11]}]","[{'url': 'https://t.co/dTuv5DMFUV', 'expanded_url': 'https://twitter.com/i/web/status/1586260392048840704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.5860334447814943e+18,1.5860334447814943e+18,18161336.0,18161336.0,bbcrussian,,,,,False,0.0,0.0,False,False,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
